age,jobadmin.,jobblue.collar,jobentrepreneur,jobhousemaid,jobmanagement,jobretired,jobself.employed,jobservices,jobstudent,jobtechnician,jobunemployed,jobunknown,maritaldivorced,maritalmarried,maritalsingle,educationprimary,educationsecondary,educationtertiary,educationunknown,defaultno,defaultyes,balance,housingno,housingyes,loanno,loanyes,contactcellular,contacttelephone,contactunknown,campaign,pdays,previous,poutcomefailure,poutcomeother,poutcomesuccess,poutcomeunknown,deposityes
29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,199,0,1,0,1,0,0,1,4,-1,0,0,0,0,1,1
35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3837,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,40,0,1,1,0,0,0,1,4,-1,0,0,0,0,1,1
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,22,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,1
43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,1
31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,307,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,390,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,1
38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,119,0,1,1,0,0,0,1,4,-1,0,0,0,0,1,1
45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-395,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1618,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,517,0,1,0,1,0,0,1,1,-1,0,0,0,0,1,1
59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1521,0,1,0,1,0,0,1,2,-1,0,0,0,0,1,1
40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1535,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5291,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,1
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1384,0,1,1,0,0,0,1,4,-1,0,0,0,0,1,1
52,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-191,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,146,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
49,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,341,0,1,0,1,0,0,1,2,-1,0,0,0,0,1,1
29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10576,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,1
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2453,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,246,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,1
37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,792,0,1,1,0,0,0,1,4,-1,0,0,0,0,1,1
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,880,0,1,0,1,0,0,1,6,-1,0,0,0,0,1,1
36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4438,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,102,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1250,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,1
31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,216,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1211,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1289,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,1
30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,239,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-311,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,149,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,1
44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1262,0,1,1,0,0,0,1,11,-1,0,0,0,0,1,1
28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,1
34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2287,0,1,1,0,0,0,1,4,-1,0,0,0,0,1,1
26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,901,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,1
59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,351,0,1,1,0,0,0,1,5,-1,0,0,0,0,1,1
37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,274,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,1
29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,314,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,1
26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,668,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,1
34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1058,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,1
28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,949,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,-1,0,0,0,0,1,1
56,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,589,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,1
46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,14481,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1451,0,1,1,0,0,0,1,15,-1,0,0,0,0,1,1
50,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3674,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,1
46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2904,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,1
30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,953,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,1
31,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,86,0,1,0,1,0,0,1,2,-1,0,0,0,0,1,1
43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,7,-1,0,0,0,0,1,1
23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,425,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,-271,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,32,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,543,0,1,0,1,0,0,1,6,-1,0,0,0,0,1,1
47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,1
37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,240,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,1
46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,849,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,1
43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,318,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,1
38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,61,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,1
56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1238,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,1
29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,425,0,1,1,0,0,0,1,15,-1,0,0,0,0,1,1
50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,416,0,1,1,0,0,0,1,5,-1,0,0,0,0,1,1
37,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,319,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,1
35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,68,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,1
28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2788,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,1
39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-190,1,0,0,1,0,0,1,8,-1,0,0,0,0,1,1
49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,64,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,1
35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,164,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,1
47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3727,1,0,1,0,0,0,1,6,-1,0,0,0,0,1,1
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,406,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,1
51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1610,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,1
46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,536,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,1
37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,6,-1,0,0,0,0,1,1
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,219,1,0,0,1,0,0,1,3,-1,0,0,0,0,1,1
40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,4,-1,0,0,0,0,1,1
43,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,519,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,1
29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,908,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,1
40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1009,0,1,0,1,0,0,1,5,-1,0,0,0,0,1,1
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,-122,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,1
30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,526,0,1,0,1,0,0,1,3,-1,0,0,0,0,1,1
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-7,1,0,0,1,0,0,1,2,-1,0,0,0,0,1,1
29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,84,1,0,0,1,0,0,1,3,-1,0,0,0,0,1,1
45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,879,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-627,0,1,0,1,1,0,0,1,-1,0,0,0,0,1,1
52,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-468,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,101,1,0,0,1,1,0,0,3,-1,0,0,0,0,1,1
45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,854,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,1
25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,189,1,0,0,1,1,0,0,2,-1,0,0,0,0,1,1
26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,111,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
41,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1583,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,3,-1,0,0,0,0,1,1
49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,1,0,0,1,1,0,0,6,-1,0,0,0,0,1,1
30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,155,0,1,0,1,1,0,0,3,-1,0,0,0,0,1,1
34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-33,0,1,0,1,1,0,0,1,-1,0,0,0,0,1,1
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-170,1,0,0,1,1,0,0,2,-1,0,0,0,0,1,1
25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1243,1,0,0,1,1,0,0,7,-1,0,0,0,0,1,1
30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,5,1,0,0,1,1,0,0,5,-1,0,0,0,0,1,1
49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3728,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,1
47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3466,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,1
38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,976,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,1
50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,156,1,0,0,1,1,0,0,3,-1,0,0,0,0,1,1
44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,163,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,1
25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,333,1,0,0,1,1,0,0,2,-1,0,0,0,0,1,1
30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2686,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,1
29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,5,1,0,1,0,1,0,0,5,-1,0,0,0,0,1,1
28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,5,-1,0,0,0,0,1,1
27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,151,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,673,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-393,0,1,0,1,1,0,0,1,-1,0,0,0,0,1,1
31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-277,0,1,1,0,0,1,0,2,-1,0,0,0,0,1,1
33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1904,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,1
51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,201,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,1
40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2998,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,1
56,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,179,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-46,1,0,0,1,1,0,0,4,-1,0,0,0,0,1,1
31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,325,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,1
41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1253,1,0,1,0,1,0,0,5,-1,0,0,0,0,1,1
44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4758,0,1,1,0,1,0,0,6,-1,0,0,0,0,1,1
38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,328,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,1
28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,751,0,1,1,0,1,0,0,5,-1,0,0,0,0,1,1
39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,1
25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2228,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-123,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,1
50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-168,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,1
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,524,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
59,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,135,0,1,0,1,1,0,0,4,-1,0,0,0,0,1,1
38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1747,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,9,-1,0,0,0,0,1,1
54,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1371,1,0,1,0,0,1,0,2,-1,0,0,0,0,1,1
27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,372,0,1,0,1,1,0,0,2,-1,0,0,0,0,1,1
53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,343,0,1,1,0,1,0,0,5,-1,0,0,0,0,1,1
37,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,775,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,1
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,0,1,1,0,0,8,-1,0,0,0,0,1,1
54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1134,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,1
30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1221,0,1,1,0,0,1,0,4,-1,0,0,0,0,1,1
37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5024,1,0,0,1,1,0,0,4,-1,0,0,0,0,1,1
39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,10685,0,1,1,0,1,0,0,9,-1,0,0,0,0,1,1
40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,473,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,1
38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1817,0,1,1,0,1,0,0,4,-1,0,0,0,0,1,1
50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,133,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,1
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1080,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,1
50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2678,1,0,1,0,0,1,0,6,-1,0,0,0,0,1,1
46,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,271,0,1,1,0,1,0,0,29,-1,0,0,0,0,1,1
36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3161,1,0,1,0,0,1,0,2,-1,0,0,0,0,1,1
41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,230,1,0,1,0,0,1,0,4,-1,0,0,0,0,1,1
54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,114,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-468,0,1,1,0,1,0,0,8,-1,0,0,0,0,1,1
43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,378,1,0,1,0,1,0,0,8,-1,0,0,0,0,1,1
38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1919,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
60,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,515,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1257,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,512,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,734,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,1
34,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2956,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,36,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,1
32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,560,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,1
33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3059,1,0,0,1,1,0,0,2,-1,0,0,0,0,1,1
46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,874,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7098,1,0,1,0,1,0,0,7,-1,0,0,0,0,1,1
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,82,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,1
38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,179,1,0,1,0,0,0,1,4,-1,0,0,0,0,1,1
49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,823,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,1
36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,476,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,131,0,1,1,0,1,0,0,6,-1,0,0,0,0,1,1
35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,354,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,828,1,0,0,1,1,0,0,3,-1,0,0,0,0,1,1
36,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,871,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3243,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,1
49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,408,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,1
32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,34646,1,0,1,0,0,1,0,9,-1,0,0,0,0,1,1
