age,jobadmin.,jobblue.collar,jobentrepreneur,jobhousemaid,jobmanagement,jobretired,jobself.employed,jobservices,jobstudent,jobtechnician,jobunemployed,jobunknown,maritaldivorced,maritalmarried,maritalsingle,educationprimary,educationsecondary,educationtertiary,educationunknown,defaultno,defaultyes,balance,housingno,housingyes,loanno,loanyes,contactcellular,contacttelephone,contactunknown,campaign,pdays,previous,poutcomefailure,poutcomeother,poutcomesuccess,poutcomeunknown,deposityes
51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,984,0,1,1,0,0,1,0,4,-1,0,0,0,0,1,0
39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,201,1,0,0,1,0,0,1,4,-1,0,0,0,0,1,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,8514,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,728,0,1,0,1,1,0,0,1,352,4,1,0,0,0,0
60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,80,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1246,1,0,1,0,0,0,1,3,-1,0,0,0,0,1,0
36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1815,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,0
44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,210,1,0,0,1,0,0,1,2,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,71,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
59,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1040,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,0
47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,668,0,1,1,0,1,0,0,6,354,2,0,0,1,0,0
43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,36,1,0,1,0,1,0,0,1,193,1,1,0,0,0,0
30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-170,0,1,0,1,0,0,1,1,-1,0,0,0,0,1,0
41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3016,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,0
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1101,0,1,1,0,0,1,0,1,-1,0,0,0,0,1,0
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,-1,0,0,0,0,1,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,503,0,1,0,1,0,0,1,2,-1,0,0,0,0,1,0
57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,485,1,0,1,0,1,0,0,2,187,2,1,0,0,0,0
53,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,392,0,1,1,0,1,0,0,1,245,1,1,0,0,0,0
49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,468,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,181,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1401,1,0,1,0,1,0,0,22,-1,0,0,0,0,1,0
38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1349,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5231,1,0,0,1,1,0,0,2,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,80,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,10,1,0,1,0,1,0,0,8,-1,0,0,0,0,1,0
52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,331,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,223,1,0,0,1,1,0,0,6,-1,0,0,0,0,1,0
59,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3534,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-194,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
41,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1545,1,0,0,1,1,0,0,2,-1,0,0,0,0,1,0
52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,337,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3196,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2697,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-701,0,1,0,1,1,0,0,3,-1,0,0,0,0,1,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,296,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,46,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,386,1,0,1,0,1,0,0,1,92,4,0,0,1,0,0
46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,469,0,1,1,0,1,0,0,1,264,10,0,1,0,0,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,69,1,0,0,1,1,0,0,2,-1,0,0,0,0,1,0
56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-124,0,1,1,0,0,0,1,5,-1,0,0,0,0,1,0
60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,600,1,0,1,0,1,0,0,6,-1,0,0,0,0,1,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-720,0,1,0,1,0,0,1,2,-1,0,0,0,0,1,0
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,423,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
42,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,452,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,283,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,973,0,1,0,1,0,0,1,1,-1,0,0,0,0,1,0
34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1257,0,1,1,0,0,0,1,7,-1,0,0,0,0,1,0
43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-1701,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,-1,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3310,1,0,1,0,1,0,0,1,91,4,1,0,0,0,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,321,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
42,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,759,1,0,1,0,1,0,0,1,169,3,1,0,0,0,0
32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3297,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,578,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,0
42,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4279,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,234,0,1,1,0,1,0,0,1,345,1,0,1,0,0,0
38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,8669,0,1,1,0,0,1,0,3,150,6,1,0,0,0,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1077,1,0,1,0,1,0,0,1,717,4,1,0,0,0,0
33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4790,0,1,1,0,1,0,0,1,272,2,1,0,0,0,0
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,196,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1011,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,0
54,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2761,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1168,1,0,1,0,0,1,0,5,-1,0,0,0,0,1,0
28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,168,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1710,0,1,1,0,1,0,0,1,175,3,0,1,0,0,0
39,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1654,1,0,1,0,0,0,1,6,-1,0,0,0,0,1,0
38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,714,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,14,0,1,0,1,1,0,0,4,178,3,1,0,0,0,0
51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,700,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,841,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-63,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,641,0,1,1,0,1,0,0,1,368,1,1,0,0,0,0
39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,120,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,8379,1,0,1,0,0,0,1,6,-1,0,0,0,0,1,0
41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2990,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1744,0,1,1,0,0,0,1,11,-1,0,0,0,0,1,0
59,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,81,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,202,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1314,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,0
40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-60,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-331,0,1,0,1,0,0,1,3,-1,0,0,0,0,1,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1504,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2116,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-971,0,1,0,1,0,0,1,2,-1,0,0,0,0,1,0
57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,53,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2578,1,0,1,0,1,0,0,4,107,2,1,0,0,0,0
50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,854,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,182,3,0,0,1,0,0
56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1150,1,0,0,1,1,0,0,1,117,3,1,0,0,0,0
38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-239,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1590,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-565,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,640,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,167,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1716,0,1,1,0,1,0,0,8,-1,0,0,0,0,1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-97,0,1,1,0,1,0,0,4,271,5,1,0,0,0,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,395,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,969,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,395,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,829,0,1,0,1,0,0,1,1,-1,0,0,0,0,1,0
59,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1585,1,0,1,0,0,1,0,5,-1,0,0,0,0,1,0
51,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,8806,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1195,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,419,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3455,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-261,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,0
39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,309,1,0,1,0,1,0,0,14,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,102,1,0,1,0,1,0,0,5,-1,0,0,0,0,1,0
50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,202,0,1,1,0,1,0,0,1,148,4,1,0,0,0,0
56,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,179,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-6,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5563,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6641,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
53,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,49,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,0
58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,287,0,1,1,0,1,0,0,8,-1,0,0,0,0,1,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,437,0,1,0,1,0,0,1,14,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1313,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,449,0,1,1,0,1,0,0,6,-1,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3572,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,177,0,1,1,0,0,0,1,5,-1,0,0,0,0,1,0
37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,80,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1048,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,17,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7747,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,318,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
57,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,443,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-116,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5092,1,0,1,0,0,0,1,6,-1,0,0,0,0,1,0
36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,719,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2095,0,1,0,1,1,0,0,4,-1,0,0,0,0,1,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-390,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1134,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,3,-1,0,0,0,0,1,0
29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,15,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
34,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,22,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,983,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,596,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1402,1,0,1,0,1,0,0,5,-1,0,0,0,0,1,0
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,223,0,1,0,1,1,0,0,1,-1,0,0,0,0,1,0
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,46,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1636,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
37,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,84,1,0,0,1,1,0,0,21,-1,0,0,0,0,1,0
43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,8,-1,0,0,0,0,1,0
43,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,192,0,1,0,1,0,0,1,2,-1,0,0,0,0,1,0
57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1172,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,105,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4708,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-1,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,22,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3301,0,1,1,0,1,0,0,2,171,2,1,0,0,0,0
56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,445,1,0,1,0,1,0,0,6,-1,0,0,0,0,1,0
53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,241,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,11,0,1,1,0,1,0,0,4,-1,0,0,0,0,1,0
31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,50,1,0,1,0,1,0,0,5,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2394,1,0,1,0,0,0,1,4,-1,0,0,0,0,1,0
49,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1965,1,0,0,1,0,1,0,2,-1,0,0,0,0,1,0
38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,376,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-167,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1591,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1221,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-26,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,0
54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2440,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,0
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1734,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-522,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,21,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,455,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,1,0,1,0,1,0,0,5,-1,0,0,0,0,1,0
49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,141,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,6619,0,1,1,0,1,0,0,8,-1,0,0,0,0,1,0
29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,202,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
